Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
222,Stan Pietkiewicz,SG,24,SDC,6,30,-4.5,0.4,0,0,0,4.1,1.9,8.2,0,0,50,13.6,,-0.1,0,-0.1,-0.219,,-5.1,-0.7,-5.8,-0.1
222,Stan Pietkiewicz,SG,24,DAL,36,431,13.5,0.503,0.361,0.105,3.3,7.7,5.4,25.5,1.7,0.3,10.9,15.1,,0.6,0.1,0.7,0.077,,1.3,-0.5,0.8,0.3
223,Ben Poquette,PF,25,UTA,82,2808,13,0.567,0.01,0.264,6.6,18.9,12.8,7.9,1.2,3.6,15.1,12.4,,2.9,2.5,5.4,0.092,,-1.1,0.9,-0.2,1.3
224,Kevin Porter,PG,30,WSB,81,2577,16.2,0.561,0.014,0.288,1.4,3.7,2.5,39.3,2,0.2,20.6,19,,3.8,2.6,6.4,0.119,,1.3,0.3,1.7,2.4
225,Tony Price,SG,24,SDC,5,29,2.4,0.286,0,0,0,0,0,12.7,3.3,2,22.2,12.7,,-0.1,0,-0.1,-0.089,,-4.5,0.2,-4.3,0
226,Wally Rank,SF,22,SDC,25,153,4,0.397,0,0.491,12.4,10.4,11.4,14.9,2.2,0.4,27.3,25.4,,-0.6,0.1,-0.4,-0.14,,-6.3,-1.2,-7.5,-0.3
227,Kelvin Ransey,PG,22,POR,80,2431,14.9,0.484,0.027,0.188,1.9,6.9,4.4,31.4,1.7,0.2,15.6,24.3,,1.3,1.6,2.8,0.056,,0.1,-2,-1.9,0.1
228,Clifford Ray,C,32,GSW,66,838,4.7,0.438,0,0.408,9.5,19.4,14.4,7.5,1.4,0.9,29.2,12,,-0.9,0.6,-0.3,-0.018,,-5.9,0.3,-5.6,-0.8
229,James Ray,PF,23,DEN,18,148,4.2,0.346,0.02,0.204,8.8,17,12.8,8.8,1.2,1.4,19.6,16.7,,-0.3,0.1,-0.2,-0.07,,-5.4,-0.7,-6.1,-0.2
230,Billy Reid,SG,23,GSW,59,597,6.2,0.47,0.027,0.211,4.9,6.2,5.6,15.6,2.6,0.5,27.8,18.6,,-1,0.3,-0.6,-0.05,,-5.4,-0.2,-5.6,-0.5
231,Robert Reid,SF,25,HOU,82,2963,16.4,0.522,0.004,0.272,6.1,15.9,11,16.1,2.6,1.2,13.7,19.8,,3.6,3.6,7.2,0.116,,0.8,1.3,2.1,3
232,Kevin Restani,SF,29,SAS,64,999,13.8,0.551,0.022,0.238,8.1,10.8,9.5,11.4,0.7,0.7,14.3,18.9,,1.4,0.6,2.1,0.1,,0.4,-1.6,-1.3,0.2
233,Clint Richardson,SG,24,PHI,77,1313,12.2,0.526,0.002,0.233,7.4,7.2,7.3,15.6,1.3,0.4,17.7,19.1,,0.8,1.6,2.4,0.087,,-0.6,-0.5,-1.1,0.3
234,Micheal Ray Richardson,SG,25,NYK,79,3175,17.1,0.511,0.091,0.303,6,13.9,9.8,27.5,3.5,0.6,19.3,20,,2.2,4.7,6.9,0.104,,1.4,1.9,3.2,4.2
235,Anthony Roberts,SF,25,WSB,26,350,6.2,0.405,0,0.201,5.4,15.1,10.2,7.7,1.5,0,15.2,21.2,,-0.7,0.5,-0.2,-0.032,,-6,-0.3,-6.2,-0.4
236,Rick Robey,C,25,BOS,82,1569,14.9,0.563,0.002,0.459,10,18,14.2,11.2,1.2,0.7,17.7,20.7,,1.6,2.1,3.7,0.114,,-0.3,-0.1,-0.3,0.7
237,Cliff Robinson,PF,20,NJN,63,1822,17.9,0.521,0.001,0.232,7.3,22.9,14.9,9.8,1.5,1.6,13.4,29.5,,0.4,2.1,2.5,0.065,,0,-0.9,-0.9,0.5
238,Truck Robinson,PF,29,PHO,82,3088,14.9,0.531,0,0.309,7.9,20.1,14.1,9.6,1,0.7,14.7,21.5,,2.4,5.3,7.6,0.119,,-0.3,-0.4,-0.7,1
239,Wayne Robinson,PF,22,DET,81,1592,11.5,0.523,0.012,0.472,8.1,13.7,10.7,10.5,1.4,0.9,19.5,19.4,,0.2,1.5,1.7,0.052,,-2,-0.7,-2.7,-0.3
240,Bill Robinzine,PF,28,TOT,78,2016,14.8,0.528,0.007,0.34,9.1,21.4,15,9.5,1.8,0.3,16.5,23.5,,0.7,1.5,2.3,0.054,,-1.2,-1.2,-2.4,-0.2
240,Bill Robinzine,PF,28,CLE,8,84,6,0.465,0,0.25,5,12.5,8.6,8.1,2.3,0,22,21.8,,-0.2,0.1,-0.1,-0.057,,-5.1,-0.3,-5.4,-0.1
240,Bill Robinzine,PF,28,DAL,70,1932,15.2,0.531,0.008,0.344,9.3,21.8,15.3,9.5,1.8,0.3,16.2,23.6,,0.9,1.5,2.4,0.059,,-1.1,-1.2,-2.2,-0.1
241,Dave Robisch,C,31,TOT,84,2116,14.1,0.507,0,0.334,7.5,17.2,12.2,10.4,0.8,0.8,8.9,16.5,,3.2,0.9,4.2,0.095,,0.6,-1.1,-0.5,0.8
241,Dave Robisch,C,31,CLE,11,372,12.5,0.452,0,0.367,7.6,18.1,12.6,14.8,0.9,0.9,11,13.8,,0.3,0.2,0.6,0.072,,0.2,-0.1,0.2,0.2
241,Dave Robisch,C,31,DEN,73,1744,14.4,0.515,0,0.329,7.4,17,12.1,9.5,0.8,0.8,8.6,17.1,,2.9,0.7,3.6,0.1,,0.7,-1.3,-0.7,0.6
242,John Roche,PG,31,DEN,26,611,13.1,0.543,0.151,0.43,0.8,5.5,3.1,28.2,1.2,0.7,19.6,16.1,,0.7,0.1,0.8,0.06,,0.6,-2,-1.4,0.1
243,Tree Rollins,C,25,ATL,40,1044,14.5,0.591,0.005,0.271,11.1,20.5,15.7,4.7,1.3,6.7,19.5,11.6,,1.1,1.5,2.6,0.12,,-0.7,2.5,1.7,1
244,Lorenzo Romar,PG,22,GSW,53,726,10.2,0.459,0.028,0.299,1.5,7.1,4.3,23.9,1.8,0.2,17.9,15.9,,0.2,0.2,0.5,0.03,,-1.8,-0.8,-2.7,-0.1
245,Dan Roundfield,PF,27,ATL,63,2128,20.7,0.575,0.001,0.439,12.3,22,17.1,12.1,1.7,3.3,15.6,22.3,,4.2,2.8,7,0.159,,2.3,0.8,3.1,2.7
246,Campy Russell,SF,29,NYK,79,2865,12.9,0.518,0.024,0.313,4.2,10.1,7,12.7,1.6,0.2,14.5,20.7,,1.8,2.5,4.3,0.071,,-1,-0.7,-1.6,0.3
247,Frankie Sanders,SF,24,KCK,23,186,13,0.508,0,0.286,3.6,8.9,6.3,12.7,4.1,0.3,19.5,24,,-0.1,0.3,0.1,0.035,,-3.3,0.9,-2.4,0
248,DeWayne Scales,PF,22,NYK,44,484,11.5,0.444,0.027,0.173,10.7,20.8,15.6,3,1.2,0.5,11,22.8,,-0.3,0.6,0.3,0.028,,-3.1,-2.5,-5.6,-0.4
249,Alvin Scott,SF,25,PHO,82,1423,13.4,0.55,0.017,0.365,8,12.7,10.4,10.2,1.9,2.8,16,13.2,,1.6,2.6,4.3,0.144,,0.1,2.2,2.3,1.6
250,Craig Shelton,SF,23,ATL,55,586,8.8,0.481,0.005,0.265,11.4,15.7,13.5,7,1.5,0.5,20,21.6,,-0.5,0.5,0,-0.002,,-5,-1.4,-6.5,-0.7
251,Lonnie Shelton,PF,25,SEA,14,440,10.9,0.459,0,0.316,7.9,11.5,9.7,11.7,2.4,0.4,17.1,22.1,,-0.4,0.5,0.1,0.016,,-2.8,-0.3,-3,-0.1
252,Purvis Short,SF,23,GSW,79,2309,17,0.509,0.015,0.177,7.1,11.7,9.4,16.2,1.6,0.5,10.3,23.9,,4.3,1.1,5.4,0.111,,1.5,-0.8,0.6,1.5
253,John Shumate,PF,28,TOT,24,527,9.3,0.508,0,0.58,7.3,10.7,9.1,5.7,1.9,0.9,20.3,15.6,,0,0.5,0.5,0.045,,-2.1,-0.6,-2.6,-0.1
253,John Shumate,PF,28,SAS,22,519,9.7,0.515,0,0.57,7.2,10.9,9.1,5.8,1.9,0.9,20.4,15.4,,0.1,0.5,0.5,0.05,,-2,-0.6,-2.6,-0.1
253,John Shumate,PF,28,SEA,2,8,-11.5,0.231,0,1,14,0,6.9,0,0,0,18.8,27.1,,-0.1,0,-0.1,-0.309,,-5.2,-0.4,-5.6,0
254,Jerry Sichting,PG,24,IND,47,450,8.4,0.426,0.053,0.337,2.6,8,5.2,19.2,2.4,0.1,20.4,12.2,,-0.1,0.4,0.3,0.032,,-3.3,0.5,-2.7,-0.1
255,Jack Sikma*,C,25,SEA,82,2920,18,0.512,0.004,0.315,7.1,24.6,16,13.2,1.3,1.7,11.9,23.6,,3.5,4.5,8,0.132,,0.9,0.5,1.4,2.5
256,James Silas,PG,31,SAS,75,2055,19.4,0.557,0.002,0.441,2.4,9.5,6.1,20.7,1.2,0.3,11.8,26.1,,5.7,1.3,7,0.164,,2.6,-1.6,1,1.6
257,Larry Smith,PF,23,GSW,82,2578,14.8,0.54,0,0.507,18.3,24.5,21.4,4.6,1.3,1.4,16.7,13.4,,3.7,2.4,6.1,0.113,,0.7,-1.2,-0.5,1
258,Phil Smith,SG,28,SDC,76,2378,16.2,0.535,0.017,0.296,2.3,5.5,3.8,23.6,1.7,0.4,12.8,23.5,,3.8,1,4.8,0.097,,0.9,-1.1,-0.2,1.1
259,Randy Smith,SG,32,CLE,82,2199,17,0.514,0.027,0.26,2.2,7.8,4.9,23.9,2.4,0.4,14.4,24.8,,2.1,1.3,3.3,0.073,,1,-0.5,0.5,1.4
260,Robert Smith,PG,25,CLE,1,20,7.2,0.592,0,0.8,5.3,11.6,8.3,18.8,0,0,30.7,19.6,,0,0,0,0.019,,-4.4,-0.2,-4.6,0
261,Ricky Sobers,PG,28,CHI,71,1803,15.6,0.546,0.086,0.321,3,5.9,4.6,23.3,2.6,0.5,19,24.5,,2.2,1.6,3.8,0.101,,-0.1,-0.5,-0.6,0.6
262,Jim Spanarkel,SF,23,DAL,82,2317,17.3,0.563,0.012,0.488,6.7,7.9,7.3,15.8,2.5,0.5,14.1,22.1,,4.5,1.1,5.5,0.115,,1.4,-0.1,1.2,1.9
263,Rory Sparrow,PG,22,NJN,15,212,8.2,0.4,0,0.254,3.6,6,4.8,19.5,2.8,0.8,20.4,16.4,,-0.3,0.2,-0.1,-0.023,,-3.3,0.3,-3,-0.1
264,John Stroud,SF,23,HOU,9,88,6.4,0.35,0,0.118,8.8,7.7,8.2,13.2,0.5,0,10.1,18.3,,-0.1,0,-0.1,-0.036,,-3.4,-1.2,-4.6,-0.1
265,Brian Taylor,PG,29,SDC,80,2312,15.9,0.602,0.195,0.313,2.8,4.9,3.8,25.5,2.4,0.6,14.2,13.8,,5.6,1.4,7.1,0.146,,1.7,0.6,2.3,2.5
266,Carlos Terry,SG,24,WSB,26,504,13.7,0.527,0.038,0.263,8.9,15.3,12.1,18.8,2.5,1.4,24.2,18.8,,-0.1,0.9,0.8,0.074,,-1.2,2.5,1.4,0.4
267,Reggie Theus,SG,23,CHI,82,2820,18.4,0.578,0.082,0.501,5.2,6.3,5.8,22.2,2.1,0.4,16.2,23.1,,7.1,2.1,9.2,0.156,,2.4,-0.6,1.8,2.7
268,David Thompson*,SG,26,DEN,77,2620,19.4,0.571,0.027,0.424,4.1,7.2,5.6,13.2,0.9,1.2,12.7,27.9,,6,0.4,6.4,0.117,,3,-2.1,0.9,1.9
269,Mychal Thompson,C,26,POR,79,2790,16.6,0.52,0.001,0.281,8.7,18.1,13.4,13.8,1,3.4,15.7,21.8,,2.1,3.3,5.3,0.092,,0.5,0.4,0.9,2.1
270,Rudy Tomjanovich*,PF,32,HOU,52,1264,13.5,0.503,0.091,0.146,6.8,11.6,9.2,9.2,0.7,0.3,8.8,21.1,,1.5,0.6,2.1,0.079,,-0.1,-1.9,-2,0
271,Andrew Toney,SG,23,PHI,75,1768,12.7,0.535,0.036,0.28,2.1,6.4,4.4,22.4,1.5,0.3,19.5,25.7,,0,2.2,2.2,0.061,,-2.1,-1,-3,-0.4
272,Terry Tyler,SF,24,DET,82,2549,17.2,0.547,0.009,0.279,8.5,17.9,12.9,8.4,2.1,4.1,14,18.5,,2.5,3.9,6.4,0.121,,0.7,1.6,2.3,2.8
273,Wes Unseld*,C,34,WSB,63,2032,13.5,0.543,0.009,0.2,10.6,24.3,17.4,10.6,1.2,1,17.2,11.1,,2.1,3.4,5.5,0.13,,0,1.8,1.7,1.9
274,Ronnie Valentine,SF,23,DEN,24,123,10.3,0.395,0.02,0.194,8.1,17,12.4,8.8,2.5,1.7,13.1,36.9,,-0.4,0.1,-0.3,-0.128,,-5.6,-1.6,-7.2,-0.2
275,Jan van Breda Kolff,SF,29,NJN,78,1426,6.5,0.506,0.033,0.478,3.7,12.5,8,11.2,1.2,2,26.7,11.2,,-0.6,1.2,0.6,0.019,,-3.9,0.8,-3.1,-0.4
276,Kiki Vandeweghe,SF,22,DEN,51,1376,11.9,0.484,0.013,0.296,6.2,14,10,8.7,0.9,0.9,12.4,18.7,,0.7,0.5,1.2,0.04,,-1,-1.7,-2.7,-0.3
277,Brett Vroman,C,25,UTA,11,93,11.8,0.481,0.037,0.704,8.7,22,15.4,13.1,2.6,3.1,20.3,20.5,,0,0.1,0.1,0.048,,-4.5,0.8,-3.6,0
278,Foots Walker,PG,29,NJN,41,1172,10.1,0.537,0.053,0.657,2.1,7.9,4.9,26.4,2,0,28.1,10.2,,0.7,0.8,1.5,0.06,,-2.1,0,-2.1,0
279,Wally Walker,SF,26,SEA,82,1796,11.3,0.492,0.005,0.27,6.6,12.6,9.6,9.9,1.4,0.5,14.1,18.5,,0.3,1.7,2.1,0.055,,-1.6,-0.5,-2.1,-0.1
280,Lloyd Walton,PG,27,KCK,61,821,9.9,0.443,0.005,0.151,1.8,4.7,3.2,32,1.8,0.1,25.6,15.8,,-0.5,0.6,0.1,0.005,,-1.7,-1.4,-3,-0.2
281,Kermit Washington,PF,29,POR,73,2120,17.4,0.596,0.002,0.504,12.1,23.2,17.6,8.9,1.9,2.2,17.1,15.7,,3.6,3.1,6.8,0.153,,0.9,0.7,1.7,2
282,Richard Washington,PF,25,TOT,80,1812,13.6,0.49,0.003,0.213,9.2,19,13.9,10.2,1.2,1.9,13.6,21.1,,0.7,1.4,2.1,0.056,,-1.8,-0.4,-2.2,-0.1
282,Richard Washington,PF,25,DAL,11,307,11.5,0.468,0,0.197,8.9,22.7,15.6,8.1,0.8,1.3,14.2,20.2,,-0.1,0.2,0.1,0.013,,-2.4,-1.4,-3.8,-0.2
282,Richard Washington,PF,25,CLE,69,1505,14.1,0.494,0.003,0.216,9.3,18.2,13.6,10.6,1.3,2,13.5,21.3,,0.8,1.2,2,0.065,,-1.7,-0.2,-1.9,0
283,Marvin Webster,C,28,NYK,82,1708,10.8,0.512,0.012,0.478,10.5,21,15.5,5.3,0.8,3.3,20,12.3,,0.5,2.2,2.7,0.076,,-2,0.5,-1.4,0.2
284,Scott Wedman,SF,28,KCK,81,2902,14.8,0.503,0.054,0.142,4.9,11.6,8.3,11.7,1.6,0.9,9.5,24.1,,1.7,2.9,4.7,0.077,,-0.4,-0.7,-1.1,0.7
285,Paul Westphal*,SG,30,SEA,36,1078,16.5,0.517,0.05,0.368,1.1,5.7,3.5,21.5,2,0.7,11.8,24.9,,1.5,0.9,2.4,0.106,,1,-0.2,0.8,0.7
286,Jo Jo White*,PG,34,KCK,13,236,10.4,0.462,0,0.22,1.4,8.4,4.9,21,2.2,0.2,16.7,19,,-0.1,0.2,0.1,0.021,,-3,0,-3,-0.1
287,Rudy White,SG,27,TOT,16,208,6.6,0.423,0.015,0.246,0.5,5.2,2.9,12.8,2.1,0.3,14.3,16.3,,-0.1,0.2,0,0.001,,-4.3,-0.1,-4.4,-0.1
287,Rudy White,SG,27,GSW,4,43,13.3,0.557,0,0.222,0,0,0,6.7,4.4,0,13.2,21,,0.1,0,0.1,0.094,,-3.6,0.5,-3.1,0
287,Rudy White,SG,27,SEA,12,165,4.9,0.373,0.021,0.255,0.7,6.5,3.7,14.4,1.5,0.3,14.7,15.1,,-0.2,0.1,-0.1,-0.024,,-4.5,-0.3,-4.8,-0.2
288,Jerome Whitehead,C,24,TOT,48,688,8.3,0.474,0.006,0.311,9.3,27.5,18,5,1.4,0.8,21.5,15.5,,-0.6,0.8,0.2,0.011,,-4.5,-0.7,-5.2,-0.6
288,Jerome Whitehead,C,24,DAL,7,118,6,0.432,0,0.289,7.4,20,13.5,2.5,1.6,0.5,20.4,19.1,,-0.3,0.1,-0.2,-0.072,,-4.6,-1,-5.6,-0.2
288,Jerome Whitehead,C,24,CLE,3,8,5.6,0.333,0,0,26.3,14.5,20.7,0,5.9,0,0,15.1,,0,0,0,0.118,,-5,0,-5,0
288,Jerome Whitehead,C,24,SDC,38,562,8.8,0.488,0.007,0.324,9.5,29.3,18.9,5.6,1.3,0.8,22.1,14.8,,-0.3,0.7,0.3,0.027,,-4.5,-0.6,-5.1,-0.4
289,Hawkeye Whitney,SG,23,KCK,47,782,14,0.523,0.02,0.212,4.1,10.9,7.5,12.2,2.8,0.4,12.5,20.3,,0.5,1,1.5,0.091,,-1.8,1.1,-0.7,0.3
290,Sidney Wicks,PF,31,SDC,49,1083,9.7,0.463,0.003,0.524,8.1,16.2,12,13.4,1.8,2.1,21.1,16.8,,-0.7,1,0.4,0.016,,-3.3,0.7,-2.6,-0.2
291,Michael Wiley,PF,23,SAS,33,271,19.8,0.591,0.014,0.348,9.2,16.2,12.9,6.5,1.4,1.2,15,27.4,,0.5,0.3,0.8,0.144,,0.3,-1,-0.8,0.1
292,Bob Wilkerson,SG,26,CHI,80,2238,12.3,0.507,0.014,0.228,4.6,9.6,7.2,16.7,2.2,0.6,18.2,17.5,,1.2,2,3.2,0.068,,-0.9,0.2,-0.7,0.7
293,Jamaal Wilkes*,SF,27,LAL,81,3028,18,0.556,0.009,0.224,5.6,9.8,7.8,11.2,1.9,0.5,11.2,24.5,,5.5,3,8.5,0.135,,1.4,-0.8,0.5,1.9
294,James Wilkes,SF,22,CHI,48,540,11.2,0.491,0.005,0.228,7.9,12.1,10.1,7.8,2.2,1.3,14.4,17.9,,0.2,0.6,0.8,0.072,,-2.3,0.3,-2,0
295,Jeff Wilkins,C,25,UTA,56,1058,9.2,0.47,0,0.154,6.8,22.7,14.9,5.2,1.5,2.5,17.5,13.7,,-0.5,1.1,0.5,0.024,,-4.1,0.1,-4,-0.5
296,Freeman Williams,SG,24,SDC,82,1976,20.2,0.524,0.102,0.215,4.2,3.3,3.8,14.9,2.2,0.1,9.9,34.6,,3.1,0.9,4,0.096,,3.1,-1.9,1.2,1.6
297,Ray Williams,PG,26,NYK,79,2742,19,0.519,0.051,0.286,4.9,8.6,6.7,23.9,3.2,0.8,13.5,25.7,,3.8,3.4,7.2,0.127,,2,1.1,3,3.5
298,Sly Williams,PF,23,NYK,67,1976,16.6,0.536,0.011,0.379,8.9,15.4,12,12.9,2.8,0.5,14.6,19.9,,2.4,2.7,5.1,0.124,,0.9,0.8,1.7,1.9
299,John Williamson,SG,29,WSB,9,112,4.2,0.358,0.107,0.107,0,6.6,3.3,20.6,1.7,0.5,17,25.3,,-0.4,0.1,-0.3,-0.117,,-5.2,-0.5,-5.7,-0.2
300,Bill Willoughby,SF,23,HOU,55,1145,10.8,0.554,0,0.223,7.1,15,11,7.2,0.8,1.5,19,13.8,,0.6,0.8,1.5,0.062,,-1.3,-0.3,-1.6,0.1
301,Brian Winters,SG,28,MIL,69,1771,12.5,0.528,0.073,0.197,2.1,6.6,4.4,17.1,1.8,0.3,15.2,19.8,,1.6,1.9,3.5,0.095,,-1.1,-0.3,-1.4,0.3
302,Mike Woodson,SG,22,NYK,81,949,10.9,0.474,0.013,0.172,3.8,8,5.8,11.1,1.8,0.7,11.9,19.5,,0,0.8,0.9,0.044,,-2.1,-0.3,-2.4,-0.1
303,Sam Worthen,PG,23,CHI,64,945,8.9,0.538,0.021,0.313,2.8,10.8,6.9,15.7,2.9,0.4,29.4,13.3,,-0.4,1,0.7,0.035,,-3.3,1.4,-1.9,0
304,Larry Wright,PG,26,DET,45,997,11.1,0.504,0.023,0.218,2.9,7.7,5.1,22.6,2,0.4,18.2,16.5,,0.4,0.9,1.2,0.06,,-2.2,0.1,-2.1,0
