Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
205,Johnny Newman,SF,24,NYK,77,1589,12.1,0.531,0.15,0.397,6.1,5.4,5.7,5.7,2.2,0.4,12.4,21.2,,1.6,1.5,3.1,0.093,,-1.5,-0.4,-1.9,0.1
206,Kurt Nimphius,C,29,SAS,72,919,10.9,0.538,0.004,0.323,7.2,10.8,9,7.2,1.1,3.3,14.3,14.7,,0.6,0.4,1,0.052,,-2.5,-0.4,-2.8,-0.2
207,Ken Norman,SF,23,LAC,66,1435,11.2,0.495,0.02,0.34,7.2,12.5,9.7,8.5,1.5,1.3,15.2,19.2,,-0.8,1.4,0.6,0.021,,-2.6,-0.5,-3.1,-0.4
208,Mike O'Koren,SF,29,NJN,4,52,13.7,0.507,0.063,0.25,2.2,6.9,4.5,6,2.8,2.3,0,14.4,,0,0.1,0.1,0.082,,0.9,2.2,3.1,0.1
209,Charles Oakley,PF,24,CHI,82,2816,15.4,0.543,0.015,0.463,13.4,30,21.7,12,1.2,0.6,20.5,17.9,,2,4.7,6.7,0.114,,-0.5,-0.1,-0.6,1
210,Hakeem Olajuwon*,C,25,HOU,79,2825,23.4,0.555,0.003,0.396,11.2,24.1,17.7,9.2,2.7,4.2,13,26.5,,4.4,6.3,10.7,0.182,,2.2,2.2,4.4,4.6
211,Jawann Oldham,C,30,SAC,54,946,12.9,0.515,0,0.348,9.4,25.7,17.5,4.7,0.6,6.5,17.7,14.9,,0,1.2,1.2,0.062,,-3.3,1.4,-1.9,0
212,Louis Orr,SF,29,NYK,29,180,2.7,0.351,0.02,0.32,8,13.8,10.8,6.6,1.6,0,19.7,16,,-0.4,0.2,-0.2,-0.059,,-6.9,-0.6,-7.5,-0.3
213,Robert Parish*,C,34,BOS,74,2312,17.2,0.62,0.001,0.321,9.5,21.9,16.1,6.9,1.2,2.1,15.2,18.7,,3.8,2.6,6.4,0.134,,1.1,-0.3,0.8,1.6
214,Jim Paxson,SG,30,TOT,45,801,11.7,0.521,0.07,0.265,2.2,4.1,3.2,12.7,1.8,0.4,10.5,19.4,,0.7,0.5,1.2,0.071,,-1.9,-1,-2.9,-0.2
214,Jim Paxson,SG,30,POR,17,263,8.6,0.448,0.075,0.168,3.3,4.1,3.7,13.4,1.2,0.2,8.7,18.9,,0,0.2,0.2,0.033,,-3.4,-1.1,-4.5,-0.2
214,Jim Paxson,SG,30,BOS,28,538,13.3,0.56,0.068,0.319,1.6,4.1,3,12.4,2.1,0.4,11.4,19.6,,0.7,0.3,1,0.09,,-1.2,-1,-2.1,0
215,John Paxson,PG,27,CHI,81,1888,12.3,0.532,0.163,0.077,1,5.3,3.2,22.5,1.3,0,9.6,15.1,,2.7,1.5,4.2,0.106,,-0.9,-0.5,-1.4,0.3
216,Sam Perkins,PF,26,DAL,75,2499,15,0.521,0.034,0.379,8.9,17.1,13.1,6.7,1.5,1.2,10.4,18.9,,3.7,3,6.7,0.128,,-0.3,0,-0.3,1.1
217,Chuck Person,SF,23,IND,79,2807,13.9,0.501,0.141,0.157,6.7,14.2,10.5,16.5,1.3,0.2,13.6,23.3,,0.6,2.8,3.3,0.057,,0.3,-0.7,-0.4,1.1
218,Jim Petersen,PF,25,HOU,69,1793,11.8,0.552,0.012,0.314,8.5,16.9,12.7,8,0.9,1.2,17.6,15.1,,1.1,2.3,3.4,0.091,,-1.9,0.3,-1.6,0.2
219,Michael Phelps,SG,26,LAC,2,23,19.3,0.514,0,0.571,0,9.6,4.6,19.3,10.3,0,18.6,19,,0,0.1,0.1,0.126,,-1.6,7.7,6.1,0
220,Ricky Pierce,SG,28,MIL,37,965,16.6,0.561,0.029,0.251,3.5,6.2,4.8,12.7,1.1,0.4,9.6,26,,1.6,0.6,2.2,0.107,,1,-1.4,-0.4,0.4
221,Ed Pinckney,PF,24,SAC,79,1177,14.3,0.583,0.006,0.519,8.6,12.6,10.6,7.8,1.6,1.5,15.5,17.1,,1.6,0.7,2.3,0.092,,-0.4,-0.4,-0.8,0.4
222,Scottie Pippen*,SF,22,CHI,79,1650,12.9,0.489,0.041,0.305,8.1,12.6,10.4,14.5,2.8,1.9,17,20,,-0.4,2.6,2.3,0.066,,-1.9,1.3,-0.6,0.6
223,Olden Polynice,C,23,SEA,82,1080,9.8,0.521,0.008,0.622,12.4,22.2,17.2,3.9,1.4,1.5,20,15,,0.2,1.4,1.6,0.069,,-4,-0.7,-4.7,-0.7
224,Terry Porter,PG,24,POR,82,2991,18.1,0.592,0.078,0.364,2.3,11.3,6.8,35.9,2.3,0.3,19.1,16.8,,6.5,3.3,9.8,0.157,,2.6,0.6,3.2,4
225,Paul Pressey,SG,29,MIL,75,2484,17,0.572,0.056,0.509,5.9,11.1,8.5,29.6,2.2,0.8,18.7,17.9,,4.3,2.7,7.1,0.136,,1.8,1.3,3,3.2
226,Harold Pressley,SF,24,SAC,80,2029,12.7,0.51,0.157,0.185,7.4,12.4,9.9,12.7,2,1.5,15.1,17.8,,0.9,1.3,2.2,0.052,,-0.8,-0.1,-0.8,0.6
227,Mark Price,PG,23,CLE,80,2626,17.6,0.589,0.152,0.259,2.5,5.5,4,28.1,1.9,0.3,14.5,20.6,,5.6,2.2,7.8,0.143,,2.9,-0.7,2.2,2.8
228,Kurt Rambis,PF,29,LAL,70,845,15,0.61,0,0.5,14.5,21.1,18,8.2,2.2,0.9,20.6,14.1,,1.3,1.3,2.6,0.147,,-0.3,0.5,0.2,0.5
229,Blair Rasmussen,C,25,DEN,79,1779,16,0.523,0,0.192,7.4,18.9,12.9,6.2,0.6,2.6,7.1,22.6,,2.1,2.2,4.2,0.114,,-0.9,-1,-1.8,0.1
230,Robert Reid,SG,32,HOU,62,980,10.9,0.512,0.096,0.177,4.1,9.2,6.7,9.6,1.3,0.3,9.7,17.4,,0.7,0.9,1.7,0.083,,-2.3,-0.2,-2.5,-0.1
231,Richard Rellford,SF,23,SAS,4,42,11.6,0.694,0,1,5.1,13,9,2.9,0,3.9,25.8,14.6,,0,0,0,0.048,,-1.6,-0.2,-1.8,0
232,Jerry Reynolds,SF,25,MIL,62,1161,13.6,0.512,0.017,0.368,6.8,8.7,7.8,13,3.1,1.6,17.6,21.4,,-0.2,1.5,1.3,0.055,,-1,1.3,0.3,0.7
233,Doc Rivers,PG,26,ATL,80,2502,20.4,0.527,0.037,0.473,3.7,12.7,8.1,42.1,2.8,1,16.3,21.6,,5.1,3.2,8.3,0.159,,3.4,1.6,4.9,4.4
234,Fred Roberts,PF,27,BOS,74,1032,12.6,0.559,0.018,0.5,7.4,11,9.3,10.4,0.8,0.8,14.4,19.6,,1.3,0.6,1.9,0.087,,-0.9,-1.5,-2.3,-0.1
235,Alvin Robertson,SG,25,SAS,82,2978,18.9,0.513,0.067,0.259,5.9,12.2,9,26.1,3.8,1.3,13.8,24.1,,3.1,2.8,5.8,0.094,,1.7,1.2,2.9,3.7
236,Cliff Robinson,SF,27,PHI,62,2110,15.7,0.503,0.009,0.281,6.4,16,11.1,10.7,1.9,1.1,12.1,26.7,,0.7,1.8,2.6,0.059,,-0.6,-1,-1.7,0.2
237,Dennis Rodman*,SF,26,DET,82,2147,17.4,0.571,0.024,0.401,16.9,20.2,18.6,7.4,1.7,1.2,15.8,19.2,,3.2,3.6,6.8,0.153,,1.2,0.4,1.6,2
238,Johnny Rogers,PF,24,CLE,24,168,7.5,0.465,0.033,0.213,5.8,13,9.5,2.6,1.2,1.1,13,19.5,,-0.1,0.2,0,0.008,,-4.9,-1.5,-6.4,-0.2
239,Tree Rollins,C,32,ATL,76,1765,10.6,0.569,0,0.308,8.9,20.1,14.5,1.4,0.9,4.6,14.7,8.3,,1.6,2.5,4.1,0.112,,-2,1.5,-0.5,0.7
240,Scott Roth,SF,24,UTA,26,201,10.1,0.482,0.149,0.405,3.9,10.8,7.5,10.8,2.8,0,11.2,20,,0,0.3,0.3,0.078,,-4.8,1,-3.8,-0.1
241,Brian Rowsom,PF,22,IND,4,16,8.2,0.347,0,1,6.9,27.2,17.1,7.2,3.1,0,10.4,25.4,,0,0,0,-0.008,,-7.8,-0.6,-8.4,0
242,Walker Russell,PG,27,DET,1,1,-1.8,0,1,0,0,0,0,100,0,0,0,41.6,,0,0,0,-0.54,,-10.4,-15.4,-25.8,0
243,John Salley,C,23,DET,82,2003,14.2,0.614,0,0.572,9.5,12.9,11.2,7.6,1.3,4,17.4,14.3,,3,3.1,6.2,0.148,,-0.3,2.5,2.2,2.1
244,Ralph Sampson*,C-PF,27,TOT,48,1663,13.4,0.487,0.016,0.287,9,21.4,15.1,10.6,1.2,3,18.2,22.8,,-1.3,1.9,0.6,0.018,,-2.2,0.1,-2.2,-0.1
244,Ralph Sampson*,PF,27,HOU,19,705,12.6,0.491,0.022,0.314,8.6,16.8,12.7,7.4,1.1,2.6,16.7,21.1,,-0.3,1,0.7,0.048,,-2,0.2,-1.8,0
244,Ralph Sampson*,C,27,GSW,29,958,14,0.485,0.012,0.27,9.3,24.8,16.8,12.9,1.2,3.4,19.2,24,,-1,0.9,-0.1,-0.004,,-2.4,0,-2.4,-0.1
245,Mike Sanders,SF,27,TOT,59,883,11.1,0.542,0.003,0.251,4.9,9.2,7.1,9.1,1.7,0.6,12.9,18.2,,0.6,0.6,1.2,0.066,,-2.5,-0.2,-2.7,-0.1
245,Mike Sanders,SF,27,PHO,35,466,11.2,0.522,0.006,0.31,6.7,8.3,7.5,8.9,1.8,0.5,12.2,19.4,,0.3,0.2,0.5,0.051,,-2.3,-0.6,-2.9,-0.1
245,Mike Sanders,SF,27,CLE,24,417,10.9,0.57,0,0.174,2.9,10.2,6.6,9.3,1.5,0.7,13.9,16.9,,0.3,0.4,0.7,0.083,,-2.7,0.3,-2.4,0
246,Danny Schayes,PF,28,DEN,81,2166,18.4,0.64,0.003,0.729,9.3,23.3,16.1,6.2,1.3,2.4,14.9,18.7,,5.4,3.3,8.8,0.195,,0.4,0.5,0.9,1.6
247,Russ Schoene,PF,27,SEA,81,973,13.5,0.502,0.128,0.139,8.8,14.2,11.4,8,1.9,0.8,10.6,22.2,,0.7,1,1.8,0.087,,-1.3,-1,-2.3,-0.1
248,Detlef Schrempf,SF,25,DAL,82,1587,14.2,0.532,0.059,0.494,7.1,11.9,9.6,14.1,1.3,1.2,14.1,19.9,,2.1,1.5,3.6,0.11,,-0.3,0,-0.3,0.7
249,Byron Scott,SG,26,LAL,81,3048,19.2,0.59,0.133,0.235,3,9.1,6.2,16.4,2.5,0.5,9.8,22.6,,7.4,3.3,10.7,0.168,,2.5,0.9,3.4,4.2
250,Carey Scurry,SF,25,TOT,33,455,12.9,0.518,0.068,0.331,7.4,12.3,9.9,14.4,5.1,2.9,24.1,16,,-0.2,1.1,0.9,0.095,,-2.7,5.5,2.8,0.6
250,Carey Scurry,SF,25,UTA,29,447,12.8,0.518,0.069,0.336,7.3,12,9.7,14.4,5,2.8,23.5,15.9,,-0.2,1.1,0.9,0.097,,-2.6,5.4,2.7,0.5
250,Carey Scurry,SF,25,NYK,4,8,14.8,0.5,0,0,13.9,29.6,21.5,17.3,12.1,7.8,50,20.3,,0,0,0,0.009,,-7.1,13.4,6.3,0
251,Brad Sellers,SF,25,CHI,82,2212,10.7,0.496,0.01,0.22,5.6,7.4,6.5,8.9,0.8,1.8,10.4,17,,1.3,2,3.3,0.071,,-1.4,-0.6,-2,0
252,Purvis Short,SG,30,HOU,81,1949,15.8,0.531,0.021,0.243,3.8,8,5.9,13,1.4,0.4,9.8,24.9,,2.6,1.8,4.4,0.108,,-0.2,-0.5,-0.6,0.7
253,Jerry Sichting,PG,31,TOT,52,694,11.1,0.585,0.128,0.134,1.5,4.3,3,17.1,1.5,0,10.8,12.1,,1.1,0.3,1.5,0.103,,-0.6,-0.4,-1.1,0.2
253,Jerry Sichting,PG,31,BOS,24,370,11.1,0.561,0.098,0.146,1.7,4.8,3.4,20.5,1.9,0,13.8,11.7,,0.5,0.2,0.7,0.091,,-0.6,0.1,-0.5,0.1
253,Jerry Sichting,PG,31,POR,28,324,11.1,0.606,0.156,0.122,1.3,3.7,2.5,13.1,1,0,7.8,12.5,,0.6,0.2,0.8,0.116,,-0.6,-1,-1.7,0
254,Jack Sikma*,C,32,MIL,82,2923,17.4,0.558,0.013,0.329,7.5,19.8,13.7,14.1,1.6,1.6,11.5,19.7,,5.4,3.9,9.4,0.154,,1.3,1.1,2.3,3.2
255,Scott Skiles,PG,23,IND,51,760,9.5,0.479,0.096,0.258,1.6,7.9,4.8,31.2,1.4,0.2,24.6,17.1,,-0.3,0.6,0.3,0.016,,-2.9,-1.3,-4.2,-0.4
256,Derek Smith,SG,26,SAC,35,899,13.9,0.535,0.063,0.31,4.2,8.3,6.2,14.5,1.1,1.1,10.4,20.7,,1.2,0.2,1.5,0.078,,-0.4,-1.2,-1.6,0.1
257,Kenny Smith,PG,22,SAC,61,2170,13.3,0.537,0.056,0.294,2,4.9,3.5,27.7,2,0.2,19,18,,1.6,0.6,2.2,0.049,,-0.5,-1.3,-1.8,0.1
258,Larry Smith,PF,30,GSW,20,499,10.8,0.471,0.008,0.22,17.2,23.6,20.3,6.6,1.1,1.3,21.1,13.9,,-0.1,0.4,0.3,0.025,,-2.3,-1.8,-4.1,-0.3
259,Otis Smith,SG,24,TOT,72,1549,18.4,0.551,0.062,0.346,8.7,8.9,8.8,15,2.8,1.6,12.3,22.6,,2.5,1.1,3.6,0.111,,2.1,-0.2,1.9,1.5
259,Otis Smith,SG,24,DEN,15,191,11.1,0.451,0,0.301,8.5,8,8.2,7.6,1.2,1.8,10.2,23.9,,-0.1,0.2,0.1,0.022,,-2.9,-2,-4.9,-0.1
259,Otis Smith,SG,24,GSW,57,1358,19.4,0.567,0.072,0.353,8.8,9,8.9,16,3,1.5,12.6,22.4,,2.6,0.9,3.5,0.124,,2.8,0.1,2.9,1.7
260,Mike Smrek,C,25,LAL,48,421,7.7,0.5,0,0.641,7.6,14.9,11.4,2.4,0.8,5.6,18.5,16.1,,-0.2,0.6,0.4,0.047,,-7.3,1.3,-6,-0.4
261,Rory Sparrow,PG,29,TOT,58,1044,8.3,0.423,0.044,0.113,1.7,6.2,4,21.3,2,0.2,15.9,15,,-0.5,1,0.5,0.024,,-3.8,-0.2,-4,-0.5
261,Rory Sparrow,PG,29,NYK,3,52,-1.7,0.263,0.053,0,2.1,2.3,2.2,12.8,3.7,0,24,19.5,,-0.3,0.1,-0.2,-0.179,,-8.8,0.5,-8.3,-0.1
261,Rory Sparrow,PG,29,CHI,55,992,8.9,0.433,0.044,0.12,1.6,6.4,4,21.7,1.9,0.2,15.3,14.7,,-0.3,1,0.7,0.035,,-3.5,-0.2,-3.8,-0.4
262,Steve Stipanovich,C,27,IND,80,2692,15,0.558,0.018,0.379,6.4,20.4,13.5,9.5,1.6,1.5,13.9,17.6,,3,3.8,6.9,0.123,,-0.3,1.3,1,2.1
263,John Stockton*,PG,25,UTA,82,2842,23.2,0.645,0.085,0.41,2.1,6.6,4.5,54.8,4,0.3,21.9,17.2,,9.2,4.9,14.1,0.238,,5.2,3.3,8.5,7.6
264,John Stroeder,PF,29,MIL,41,271,7,0.423,0.025,0.38,10,19.6,14.8,9.9,0.5,2.6,20.7,18.1,,-0.4,0.3,-0.1,-0.013,,-6,-0.1,-6.1,-0.3
265,Jon Sundvold,PG,26,SAS,52,1024,12.6,0.526,0.169,0.127,1.5,3.6,2.5,23.4,1.2,0.1,12.5,17.6,,1.1,-0.1,1,0.048,,0.1,-2.5,-2.3,-0.1
266,Roy Tarpley,PF,23,DAL,81,2307,19.5,0.541,0.006,0.312,17.3,27.8,22.6,5.6,2.2,2.1,14.6,21.2,,3.5,4.4,7.8,0.163,,0.3,-0.1,0.2,1.3
267,Terry Teagle,SG,27,GSW,47,958,13,0.496,0.016,0.222,4.6,4.8,4.7,10.3,1.6,0.2,11.8,28.7,,-0.3,0.1,-0.2,-0.012,,-1.5,-2.7,-4.3,-0.6
268,Reggie Theus,SG,30,SAC,73,2653,16.5,0.529,0.045,0.292,2.9,6.6,4.8,27.2,1.1,0.3,13.6,26.1,,3.4,0.3,3.7,0.066,,1.5,-2.4,-0.9,0.7
269,Isiah Thomas*,PG,26,DET,81,2927,18.2,0.521,0.072,0.294,2.5,8,5.3,35,2.4,0.3,15.3,25.4,,3.8,3.7,7.6,0.124,,2.6,0.4,3,3.7
270,Bernard Thompson,SF,25,PHO,37,566,11,0.515,0.013,0.377,7.9,7.2,7.6,11.7,1.8,0.1,10.2,14.9,,0.7,0.2,0.9,0.074,,-1.5,-0.1,-1.6,0.1
271,Billy Thompson,SF,24,LAL,9,38,-0.8,0.402,0,0.769,6.3,19.9,13.4,3.2,1.3,0,25.6,25.7,,-0.2,0,-0.1,-0.135,,-13.9,-2.3,-16.2,-0.1
272,LaSalle Thompson,C,26,SAC,69,1257,15.3,0.521,0.011,0.36,11.9,25.2,18.5,7.7,2,3.2,17.1,20.4,,0.3,1.6,1.9,0.074,,-2.5,0.4,-2.1,0
273,Mychal Thompson,C,33,LAL,80,2007,14.6,0.544,0.004,0.404,11.8,15.7,13.8,4.6,0.9,2.2,11.7,20,,2.4,2.3,4.6,0.111,,-1.3,-1.1,-2.4,-0.2
274,Bob Thornton,PF,25,TOT,48,593,7,0.532,0.015,0.423,8.9,13,10.9,3.6,0.9,0.3,18.5,13.4,,0.1,0.3,0.4,0.034,,-4.4,-1.3,-5.7,-0.6
274,Bob Thornton,PF,25,NYK,7,85,-0.9,0.377,0,0.421,6.5,11.1,8.8,6,1.1,0,26.2,14.6,,-0.2,0.1,-0.1,-0.07,,-9.1,-1.1,-10.2,-0.2
274,Bob Thornton,PF,25,PHI,41,508,8.3,0.558,0.018,0.423,9.3,13.3,11.3,3.1,0.9,0.4,17,13.2,,0.3,0.2,0.5,0.051,,-3.6,-1.3,-4.9,-0.4
275,Otis Thorpe,PF,25,SAC,82,3072,18.7,0.57,0.005,0.497,9.8,19.9,14.8,12.9,1,1,13.2,22.6,,6.2,1.9,8.1,0.126,,1.8,-1,0.9,2.2
276,Sedale Threatt,PG,26,TOT,71,1055,16,0.539,0.064,0.167,2.5,7.1,4.8,22.7,2.8,0.5,12.1,20.6,,1.5,1.2,2.7,0.121,,-0.2,0.9,0.7,0.7
276,Sedale Threatt,PG,26,CHI,45,701,13.7,0.53,0.076,0.156,2,7,4.5,22.6,1.9,0.3,13.5,19.9,,0.7,0.7,1.4,0.094,,-1.4,-0.1,-1.5,0.1
276,Sedale Threatt,PG,26,SEA,26,354,20.7,0.554,0.043,0.185,3.4,7.2,5.2,22.9,4.5,0.9,9.8,22,,0.8,0.5,1.3,0.176,,2.2,3,5.1,0.6
277,Wayman Tisdale,PF,23,IND,79,2378,16.1,0.558,0.002,0.315,7.8,14.8,11.3,6.6,1.1,0.8,11.3,22.7,,3.3,2.5,5.7,0.116,,0.1,-0.7,-0.7,0.8
278,Ray Tolbert,PF,29,TOT,25,259,9.7,0.541,0,0.435,10.1,14.2,12.1,5.3,1.5,1.1,20.3,16.4,,0,0.3,0.3,0.056,,-2.7,0.2,-2.6,0
278,Ray Tolbert,PF,29,NYK,11,177,7.2,0.485,0,0.415,8.8,14,11.3,3.8,1.4,0.7,17.1,13.4,,0,0.2,0.1,0.04,,-2.8,0.4,-2.4,0
278,Ray Tolbert,PF,29,LAL,14,82,15.1,0.623,0,0.464,13.1,14.5,13.8,8.6,1.8,2.1,24.6,22.8,,0,0.1,0.2,0.09,,-2.7,-0.3,-3,0
279,Andrew Toney,SG,30,PHI,29,522,13.2,0.521,0.158,0.421,1.8,8.7,5.2,30.9,1.1,0.7,19.8,20.5,,0.3,0.2,0.5,0.05,,0.6,-2.3,-1.7,0.1
280,Sedric Toney,PG,25,NYK,21,139,12.8,0.539,0.292,0.229,2.4,4.3,3.3,24.7,3.1,0.4,18.5,18.9,,0.1,0.2,0.3,0.099,,-1.3,0.7,-0.6,0.1
281,Kelly Tripucka,SF,28,UTA,49,976,11.4,0.553,0.244,0.224,3.5,9.2,6.4,14.5,1.6,0.2,17,16.8,,0.5,1.2,1.7,0.083,,-1.1,0.2,-0.9,0.3
282,Trent Tucker,SG,28,NYK,71,1248,11.8,0.52,0.367,0.156,2.8,8.2,5.5,13.5,2.1,0.3,8.8,17.3,,1.6,1.3,2.9,0.11,,-0.1,0.8,0.7,0.8
283,Andre Turner,PG,23,HOU,12,99,10.4,0.436,0.206,0.412,4.2,4.2,4.2,30.6,3.3,0.6,23,21.1,,-0.1,0.1,0,0.001,,-2.2,0.4,-1.9,0
284,Elston Turner,SF,28,CHI,17,98,3.1,0.275,0,0.067,9.4,2.3,5.9,11.7,4.1,0,24.5,17.9,,-0.4,0.1,-0.2,-0.117,,-6.5,-0.3,-6.8,-0.1
285,Melvin Turpin,C,27,UTA,79,1011,13.8,0.544,0.008,0.252,9.8,15.1,12.5,4.6,1.2,3.9,14.1,20.4,,0.4,1.7,2.1,0.1,,-2.2,0.6,-1.6,0.1
286,Terry Tyler,SF,31,SAC,74,1185,12.4,0.471,0.017,0.157,7.9,14.3,11.1,6.6,1.7,2.2,9,16.3,,0.4,0.8,1.2,0.049,,-1.2,0,-1.3,0.2
287,Darnell Valentine,PG,28,LAC,79,1636,13.5,0.474,0.062,0.255,2.3,8,5.1,34.9,3.6,0.3,20,18.4,,-0.5,2,1.5,0.043,,-1.8,1,-0.8,0.5
288,Kiki Vandeweghe,SF,29,POR,37,1038,19.8,0.587,0.104,0.325,3.7,7.6,5.7,10.4,0.9,0.4,7,26,,3.1,0.7,3.8,0.176,,3.4,-1.7,1.7,1
289,Jay Vincent,SF,28,DEN,73,1755,15.6,0.518,0.004,0.3,4.6,14.3,9.2,11.7,1.2,0.8,11.2,27.1,,0.9,1.9,2.8,0.076,,-0.8,-1.2,-2,0
290,Sam Vincent,PG,24,TOT,72,1501,15.1,0.536,0.046,0.362,2.6,8.9,5.8,34.6,1.8,0.6,20.3,18.7,,1.8,1.5,3.3,0.106,,0.5,-0.3,0.2,0.8
290,Sam Vincent,PG,24,SEA,43,548,13.5,0.547,0.086,0.395,3.4,6.7,5,32.8,1.8,0.5,22.6,16.9,,0.6,0.4,1,0.089,,0.3,-0.8,-0.5,0.2
290,Sam Vincent,PG,24,CHI,29,953,16.1,0.531,0.026,0.346,2.2,10.2,6.2,35.6,1.8,0.8,19.1,19.8,,1.2,1.1,2.3,0.115,,0.7,-0.1,0.6,0.6
291,Danny Vranes,SF,29,PHI,57,772,7,0.444,0.025,0.289,6.7,10.9,8.8,6.3,1.7,2.6,15.5,8.8,,-0.1,0.6,0.6,0.035,,-3,1.3,-1.7,0.1
292,Mark Wade,PG,22,GSW,11,123,4.5,0.184,0.1,0.2,2.6,11.2,6.8,32.5,2.7,0.5,37.4,11.4,,-0.4,0.1,-0.3,-0.11,,-5.8,-1.2,-7.1,-0.2
293,Milt Wagner,SG,24,LAL,40,380,10.4,0.476,0.068,0.197,1.3,6.8,4.2,21.7,0.8,0.6,12.1,20,,0.1,0.2,0.4,0.046,,-3,-1.5,-4.5,-0.2
294,Granville Waiters,C,27,CHI,22,114,4.2,0.301,0.034,0.069,9.1,19,14.1,1.1,0.9,7.9,16.7,13.5,,-0.3,0.2,0,-0.021,,-9.5,1.1,-8.4,-0.2
295,Darrell Walker,SG,26,WSB,52,940,10.6,0.46,0.021,0.361,5.1,10.1,7.5,14.7,3.2,0.6,17,17.8,,-0.4,1.2,0.8,0.041,,-2.7,2,-0.7,0.3
296,Kenny Walker,SF,23,NYK,82,2139,12.3,0.512,0.001,0.245,10,10.9,10.4,5.8,1.4,1.7,9.3,16.9,,2.5,2.3,4.7,0.106,,-0.8,0.1,-0.7,0.7
297,Jamie Waller,SG,23,NJN,9,91,7.1,0.438,0.05,0.45,11.1,5.3,8.3,5.2,2.1,0.7,18.7,27.3,,-0.2,0.1,-0.2,-0.097,,-5.4,-1.8,-7.1,-0.1
298,Chris Washburn,C,22,TOT,37,260,10.9,0.475,0,0.383,11.8,20.3,16,3.2,0.9,1.9,15.2,17.8,,-0.1,0.3,0.2,0.035,,-2.8,-2.3,-5,-0.2
298,Chris Washburn,C,22,GSW,8,86,8.3,0.465,0,0.25,11.3,14.6,12.9,4.9,0.5,0,16.5,20,,-0.1,0,-0.1,-0.036,,-3.1,-4.1,-7.2,-0.1
298,Chris Washburn,C,22,ATL,29,174,12.2,0.482,0,0.469,12.1,23.2,17.6,2.3,1.1,2.8,14.5,16.7,,0,0.3,0.3,0.07,,-2.6,-1.4,-3.9,-0.1
299,Duane Washington,SG,23,NJN,15,156,16.1,0.531,0.095,0.476,3.6,13.1,8.2,31.3,3.7,0,15.1,16.2,,0.3,0.2,0.4,0.138,,-0.5,2.6,2,0.2
300,Kermit Washington,PF,36,GSW,6,56,12.9,0.538,0,0.143,17.4,20.4,18.9,0,3.4,4.2,21.2,13.7,,0,0.1,0.1,0.082,,-3.6,0.8,-2.7,0
301,Pearl Washington,PG,24,NJN,68,1379,13.1,0.502,0.09,0.346,4.4,5.6,5,23.6,3.2,0.2,18.3,23.6,,-0.5,1.2,0.7,0.025,,-1.8,-0.1,-1.9,0
302,Spud Webb,PG,24,ATL,82,1347,14.8,0.533,0.047,0.326,1.3,10.8,6,34.3,2.3,0.5,22.2,18.5,,0.9,1.4,2.3,0.082,,-0.1,0.2,0.1,0.7
303,Chris Welp,C,24,PHI,10,132,12.4,0.617,0,0.581,9.6,11.5,10.6,5.6,1.9,2.3,18.8,15.3,,0.2,0.1,0.3,0.099,,-2.6,0.2,-2.3,0
304,Bill Wennington,C,24,DAL,30,125,16.6,0.549,0.041,0.388,12.4,21.4,17,4.8,2,4.1,13.6,22,,0.2,0.2,0.4,0.146,,-3.3,1.2,-2.1,0
305,Mark West,C,27,TOT,83,2098,13.1,0.574,0.002,0.497,9.2,19.5,14.4,5,1.1,4.1,19.9,17.4,,0.4,2.7,3.1,0.071,,-2.5,0.6,-2,0
305,Mark West,C,27,CLE,54,1183,13.9,0.599,0,0.484,8.5,19.2,14,6.2,1,3.9,19.2,17.1,,0.7,1.8,2.5,0.102,,-2,1.2,-0.8,0.3
305,Mark West,C,27,PHO,29,915,12.2,0.544,0.004,0.514,10,19.8,14.9,3.5,1.1,4.3,20.7,17.7,,-0.3,0.9,0.6,0.032,,-3.2,-0.2,-3.4,-0.3
306,Ennis Whatley,PG,25,ATL,5,24,9.6,0.511,0,0.444,0,18.7,9.3,11.8,4.2,0,27.1,25.9,,-0.1,0,0,-0.046,,-7.2,1.9,-5.3,0
307,Clinton Wheeler,PG,28,IND,59,513,12,0.507,0,0.258,4.1,4.5,4.3,26.7,3.4,0.2,26.1,16.4,,-0.2,0.6,0.4,0.039,,-1.3,0.9,-0.4,0.2
308,Eric White,SF,22,LAC,17,352,15.2,0.597,0.008,0.46,9,9.7,9.4,4.1,0.9,0.5,12.3,19.6,,0.6,0.2,0.8,0.115,,-0.1,-1.4,-1.5,0
309,Tony White,PG,22,TOT,49,581,9.4,0.478,0.024,0.217,2.2,3.8,3,15,1.6,0.2,14.7,22.3,,-0.4,0.1,-0.3,-0.025,,-3.3,-2.2,-5.4,-0.5
309,Tony White,PG,22,CHI,2,2,0,,,,0,0,0,0,0,0,,0,,0,0,0,0.012,,-4.9,-1.2,-6.1,0
309,Tony White,PG,22,NYK,12,117,1.7,0.416,0.022,0.283,0.9,2,1.5,12.1,0.4,0,20.1,22.4,,-0.3,0,-0.3,-0.108,,-6.7,-3.2,-9.9,-0.2
