Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
213,Robert Parish*,C,29,BOS,78,2459,23,0.582,0.001,0.345,11.4,24.6,18.1,8.4,1.5,3.3,12.5,23.6,,6.2,4.6,10.8,0.211,,3.5,0.8,4.3,3.9
214,Billy Paultz,C,34,TOT,64,820,9.5,0.453,0,0.26,8,18.7,13.1,10.3,1,1.2,15.7,14.6,,-0.2,0.6,0.3,0.02,,-2.9,-0.5,-3.4,-0.3
214,Billy Paultz,C,34,HOU,57,695,9.6,0.453,0,0.285,7.8,18.6,12.9,11.4,0.8,1,15.4,15.3,,-0.2,0.4,0.2,0.014,,-3,-0.7,-3.7,-0.3
214,Billy Paultz,C,34,SAS,7,125,9.4,0.448,0,0.074,9.1,19.4,14.4,3.8,1.9,2.6,17.7,10.8,,0,0.2,0.1,0.052,,-2.4,0.3,-2,0
215,Jim Paxson,SG,25,POR,81,2740,20.1,0.573,0.019,0.361,2.8,4.4,3.6,13.5,2.4,0.3,9.2,25.1,,7.8,2.4,10.2,0.178,,3,0.1,3,3.5
216,Sam Pellom,PF,31,TOT,6,29,6.7,0.375,0,0,8,21.7,15.2,5.5,0,0,11.1,25.7,,-0.1,0,0,-0.065,,-4.6,-0.4,-5,-0.1
216,Sam Pellom,PF,31,ATL,2,9,6.6,0.333,0,0,0,0,0,17.8,0,0,0,27.8,,0,0,0,-0.097,,-4.4,-0.2,-4.6,0
216,Sam Pellom,PF,31,MIL,4,20,6.7,0.4,0,0,11.5,31.5,22,0,0,0,16.7,24.8,,-0.1,0,0,-0.051,,-4.6,-0.5,-5.1,0
217,Roger Phegley,SG,26,SAS,62,599,13,0.49,0.052,0.21,7.4,7.9,7.6,13.6,2.3,0.7,14.4,22.7,,0.3,0.5,0.8,0.063,,-1.8,-0.4,-2.2,0
218,Eddie Phillips,SF,21,NJN,48,416,7.5,0.464,0.014,0.428,7.4,13.4,10.5,9.2,1.6,1.1,23.4,20.2,,-0.6,0.7,0.1,0.011,,-4.6,-0.1,-4.7,-0.3
219,Ricky Pierce,SG,23,DET,39,265,5.8,0.416,0.08,0.364,5.8,8,6.9,6.7,1.4,0.8,15,17.5,,-0.3,0.2,-0.1,-0.02,,-5,-1,-5.9,-0.3
220,Charles Pittman,PF,24,PHO,28,170,6.8,0.56,0.025,0.925,8.8,11.2,10.1,5.2,0.6,2.3,28.1,18.8,,-0.1,0.2,0.1,0.032,,-5.6,-0.2,-5.8,-0.2
221,Ben Poquette,PF,27,UTA,75,2331,13.4,0.519,0.007,0.317,7,15.6,11.4,9.6,1.2,2.5,11.2,15,,2.5,2.5,5,0.103,,-0.7,0.5,-0.2,1.1
222,Kevin Porter,PG,32,WSB,11,210,8.4,0.551,0,0.15,1,1.6,1.3,29.8,2.3,0,33,12.6,,0,0.3,0.2,0.055,,-3.4,0.7,-2.7,0
223,Paul Pressey,SG,24,MIL,79,1528,12.8,0.489,0.019,0.378,6.3,13.6,10.1,18.3,3.1,1.7,23,19.1,,-0.9,2.8,2,0.062,,-1.5,2.2,0.8,1.1
224,Mark Radford,SG,23,SEA,54,439,12.1,0.495,0.105,0.424,3.1,8.1,5.7,33.1,3.6,0.5,26.6,25.4,,-0.7,0.7,0,-0.001,,-3,0.6,-2.4,0
225,Ed Rains,SF,26,SAS,34,292,8.2,0.466,0.012,0.518,9.7,6.8,8.2,9.2,1.6,0.2,19.7,17.3,,-0.1,0.1,0.1,0.015,,-2.9,-1.3,-4.1,-0.2
226,Kurt Rambis,PF,24,LAL,78,1806,14.1,0.601,0.005,0.402,10.5,21.5,16.3,5.7,2.7,1.9,23,13.8,,1.6,2.8,4.3,0.116,,-0.8,1.1,0.2,1
227,Kelvin Ransey,PG,24,DAL,76,1607,15.7,0.504,0.021,0.267,2.9,7,4.9,24.3,1.7,0.1,13.4,23.7,,1.9,0.3,2.2,0.066,,0.8,-1.8,-1,0.4
228,James Ray,PF,25,DEN,45,433,11.9,0.493,0.007,0.333,8.6,20.8,14.7,10.7,2.4,2.2,22.2,19.2,,-0.3,0.5,0.2,0.022,,-3.6,0.4,-3.2,-0.1
229,Clint Richardson,SG,26,PHI,77,1755,11.4,0.485,0.011,0.199,6.2,8.6,7.4,12.6,1.9,0.6,14,16,,1.1,2.2,3.3,0.09,,-1.1,0.7,-0.4,0.7
230,Micheal Ray Richardson,PG,27,TOT,64,2076,13.9,0.454,0.063,0.2,6,9.8,7.9,28.2,4,0.7,21.6,21.4,,-1.1,3.2,2,0.047,,-1.2,1.6,0.4,1.3
230,Micheal Ray Richardson,PG,27,GSW,33,1074,13.6,0.442,0.073,0.204,4.4,10.4,7.3,30.3,4.3,0.5,22.7,22,,-1.1,1.2,0.1,0.006,,-1.7,0.9,-0.8,0.3
230,Micheal Ray Richardson,PG,27,NJN,31,1002,14.2,0.469,0.052,0.196,7.8,9.1,8.5,25.9,3.7,0.9,20.2,20.7,,0,1.9,1.9,0.092,,-0.6,2.3,1.7,0.9
231,Rick Robey,C,27,BOS,59,855,8.6,0.493,0,0.364,10,17.5,13.8,9.3,0.7,0.5,22.5,14.7,,-0.1,1,0.9,0.049,,-3.2,-0.3,-3.5,-0.3
232,Cliff Robinson,PF,22,CLE,77,2601,17.5,0.509,0.004,0.245,8.1,29.9,18.7,9.3,1.2,1.3,14.1,25.6,,1.2,3.2,4.4,0.081,,0.1,-0.4,-0.3,1.1
233,Oliver Robinson,SG,22,SAS,35,147,14.1,0.432,0.113,0.464,4.6,7.9,6.3,20.5,1.3,0.7,10,35.2,,0,0.1,0.1,0.018,,-3.1,-1.9,-5,-0.1
234,Truck Robinson,PF,31,NYK,81,2426,10.7,0.485,0,0.285,9.5,22.4,15.9,8.6,1.2,0.6,19.3,17.3,,-1,4.2,3.3,0.065,,-2.2,0.3,-1.9,0.1
235,Dave Robisch,C,33,DEN,61,711,10.3,0.469,0.004,0.47,4.8,16.7,10.7,8.6,0.6,0.6,12.9,18.1,,0.1,0.2,0.4,0.024,,-2.1,-2.2,-4.3,-0.4
236,Tree Rollins,C,27,ATL,80,2472,15.4,0.543,0.002,0.264,9.1,22.8,16,4.1,1,7.8,14.3,11.2,,2.3,5,7.3,0.142,,-1,3.7,2.7,3
237,Lorenzo Romar,PG,24,GSW,82,2130,12.3,0.501,0.058,0.184,1.1,6,3.5,27,2.1,0.1,18.6,14,,1.7,0.9,2.6,0.058,,-0.5,-0.8,-1.3,0.4
238,Dan Roundfield,PF,29,ATL,77,2811,18.8,0.526,0.023,0.377,9.8,23.4,16.6,12.4,1,2.3,15,24.2,,2.9,4.5,7.4,0.127,,1.3,0.5,1.7,2.6
239,Jeff Ruland,C,24,WSB,79,2862,19.4,0.595,0.003,0.518,11.2,22.6,16.8,12.9,1.2,1.5,18.7,23,,4.6,5.5,10.1,0.169,,1.5,1.3,2.8,3.5
240,Walker Russell,PG,22,DET,68,757,5.3,0.437,0.098,0.315,2.6,7.6,5,21,1,0.1,30.5,15.4,,-1.2,0.3,-0.8,-0.054,,-4.6,-2.1,-6.7,-0.9
241,Mike Sanders,SF,22,SAS,26,393,14.2,0.52,0.013,0.274,8.9,16.9,13,6.5,2.1,0.8,13.7,20.7,,0.4,0.4,0.8,0.093,,-1.4,-0.4,-1.8,0
242,Danny Schayes,C,23,TOT,82,2284,12.1,0.519,0.001,0.394,9.1,19,14.1,11.7,1,2.2,22.4,19.1,,-0.4,2.3,2,0.041,,-2.7,-0.3,-3,-0.6
242,Danny Schayes,C,23,UTA,50,1638,11.7,0.516,0.002,0.379,8.8,18.9,14,13.4,1.1,2.1,24.5,19,,-0.8,1.9,1.1,0.033,,-2.8,0,-2.8,-0.3
242,Danny Schayes,C,23,DEN,32,646,13.2,0.525,0,0.426,9.8,19.3,14.6,7.5,1,2.3,17.2,19.3,,0.4,0.4,0.8,0.062,,-2.3,-1.2,-3.5,-0.2
243,Russ Schoene,PF,22,TOT,77,1222,10.9,0.505,0.009,0.191,8.4,13.7,11.1,6.4,1,1,14.7,17.8,,0.6,1.1,1.7,0.066,,-2.5,-0.9,-3.5,-0.4
243,Russ Schoene,PF,22,PHI,46,702,9.8,0.531,0.005,0.135,8.2,14.7,11.6,6,0.9,0.7,17.3,15,,0.4,0.9,1.3,0.089,,-2.8,0,-2.9,-0.2
243,Russ Schoene,PF,22,IND,31,520,12.3,0.482,0.013,0.241,8.7,12.4,10.5,7,1.1,1.5,12.2,21.7,,0.2,0.2,0.4,0.034,,-2.1,-2.2,-4.3,-0.3
244,Alvin Scott,SF,27,PHO,81,1139,11.8,0.535,0.008,0.425,6.1,15.2,10.9,10.8,2,1.5,17.2,13.3,,0.9,2,2.9,0.121,,-1.2,1.8,0.6,0.8
245,Lonnie Shelton,PF,27,SEA,82,2572,12.7,0.509,0.007,0.204,6.9,13.4,10.3,12.5,1.4,1.5,14.7,18.2,,1.6,3.2,4.8,0.09,,-1.1,0.5,-0.5,1
246,Ed Sherod,PG,23,NYK,64,1624,11.4,0.433,0.031,0.19,3.1,7.7,5.4,26.6,2.9,0.5,18.6,14.7,,-0.2,2.7,2.5,0.073,,-1.3,2.1,0.8,1.1
247,Purvis Short,SF,25,GSW,67,2397,17.6,0.534,0.012,0.255,6.3,9.8,8,14.2,1.8,0.3,12.6,25.2,,4,1.2,5.2,0.103,,1.5,-1.3,0.1,1.3
248,Jerry Sichting,PG,26,IND,78,2435,11.7,0.513,0.027,0.162,1.4,5.7,3.4,22.1,2,0,16.3,13.6,,2.3,0.4,2.7,0.053,,-1.5,-1,-2.5,-0.3
249,Jack Sikma*,C,27,SEA,75,2564,19.6,0.546,0.008,0.458,9.3,25.7,17.8,12.6,1.6,1.3,13.2,22.5,,5.2,4.6,9.8,0.183,,1.6,0.9,2.5,2.9
250,Jose Slaughter,SG,22,IND,63,515,10.5,0.426,0.172,0.248,6.8,7.5,7.1,13.3,3.2,0.8,13.7,23.3,,-0.4,0.3,-0.1,-0.007,,-3.7,-0.5,-4.2,-0.3
251,Derek Smith,SF,21,GSW,27,154,6.9,0.476,0.039,0.49,6.8,20.4,13.4,1.7,0,1.4,15.1,18.6,,0,0.1,0,0.014,,-5.5,-1.3,-6.9,-0.3
252,Jim Smith,PF,24,DET,4,18,14.2,0.694,0,1,0,29.5,14.4,0,0,0,0,12.4,,0.1,0,0.1,0.189,,-4,0,-4,0
253,Larry Smith,PF,25,GSW,49,1433,13.2,0.591,0,0.324,15.3,21.6,18.3,4.1,1.2,0.8,19.2,11.8,,1.9,1.1,3.1,0.102,,-0.2,-1.5,-1.8,0.1
254,Phil Smith,SG,30,SEA,79,1238,11.7,0.495,0.02,0.333,2.4,8.5,5.6,22.8,1.7,0.3,18.2,18.1,,0.4,1.2,1.7,0.065,,-1.7,0,-1.7,0.1
255,Randy Smith,SG,34,TOT,80,1406,14.5,0.532,0.032,0.232,2.8,5.1,3.9,20.5,1.9,0,13.6,20.1,,2.2,0.3,2.5,0.085,,0,-1.3,-1.3,0.2
255,Randy Smith,SG,34,SDC,65,1264,14.9,0.538,0.032,0.234,2.9,5.2,4,21.1,2,0,13.9,19.7,,2.2,0.2,2.4,0.089,,0.3,-1.3,-1,0.3
255,Randy Smith,SG,34,ATL,15,142,11.5,0.492,0.03,0.212,1.5,4.5,3,15.3,0.7,0,11.1,23.8,,0.1,0.1,0.1,0.048,,-2.9,-0.9,-3.8,-0.1
256,Robert Smith,PG,27,TOT,12,68,6.8,0.405,0.083,0.417,1.6,8.3,4.9,14.2,3.4,0,17.4,19.9,,-0.1,0.1,0,-0.024,,-4.7,0.1,-4.6,-0.1
256,Robert Smith,PG,27,SDC,5,43,6.3,0.333,0.077,0.615,2.5,5.8,4,16.1,4.3,0,15.4,17.7,,-0.1,0,0,-0.033,,-4.6,0.2,-4.4,0
256,Robert Smith,PG,27,SAS,7,25,7.8,0.505,0.091,0.182,0,12.6,6.5,10.9,1.9,0,20.2,23.7,,0,0,0,-0.007,,-4.9,-0.1,-5,0
257,Ricky Sobers,SG,30,WSB,41,1438,12.8,0.524,0.103,0.346,2.7,5.2,3.9,22.6,2,0.6,19.3,22,,0.4,2,2.4,0.08,,-1.2,0.6,-0.7,0.5
258,Jim Spanarkel,SG,25,DAL,48,722,12.2,0.551,0.051,0.574,4,8.7,6.3,13.4,1.7,0.2,18.2,16.5,,0.8,0.2,1,0.064,,-0.8,-0.8,-1.5,0.1
259,Rory Sparrow,PG,24,TOT,81,2428,13.2,0.521,0.027,0.246,2.8,7.7,5.2,24.1,2.2,0.1,18,18.9,,1.4,2.9,4.2,0.084,,-1.2,0.6,-0.7,0.8
259,Rory Sparrow,PG,24,ATL,49,1548,13.7,0.547,0.029,0.221,2.7,7,4.8,22.7,2.2,0,18.3,18.5,,1.2,1.6,2.8,0.087,,-1.2,0.4,-0.8,0.5
259,Rory Sparrow,PG,24,NYK,32,880,12.3,0.478,0.023,0.289,2.9,9,5.9,26.5,2.1,0.3,17.5,19.7,,0.2,1.3,1.4,0.079,,-1.4,0.9,-0.5,0.3
260,Larry Spriggs,SF,23,CHI,9,39,15.7,0.455,0,0.35,5.5,19.2,12.3,11.3,1.2,2.7,8,24.9,,0,0,0.1,0.069,,-3.3,-0.1,-3.4,0
261,Brook Steppe,SG,23,KCK,62,606,11.5,0.557,0.04,0.568,4.5,8.6,6.5,14,1.9,0.3,20,17.4,,0.5,0.5,1.1,0.084,,-1.8,0.2,-1.6,0.1
262,Jeff Taylor,SG,23,HOU,44,774,7.9,0.438,0.006,0.288,3.3,7.8,5.4,18.6,2.4,1.1,25,12.4,,-0.6,0.5,-0.2,-0.011,,-3.9,0.8,-3.1,-0.2
263,Vince Taylor,SG,22,NYK,31,321,7.6,0.409,0,0.314,6.9,6.3,6.6,18,3.1,0.4,20.5,19.4,,-0.5,0.5,0.1,0.009,,-4.6,1.4,-3.2,-0.1
264,Terry Teagle,SG,22,HOU,73,1708,10.3,0.458,0.037,0.161,4.4,8,6.1,13.5,1.5,0.6,14.2,22.7,,-1.4,0.6,-0.8,-0.022,,-2.6,-1.6,-4.2,-1
265,Carlos Terry,SG,26,WSB,55,514,7.9,0.391,0.019,0.142,5.8,15.7,10.7,11.8,2.3,1.5,15.1,10.7,,-0.2,1,0.8,0.072,,-3.9,3.3,-0.6,0.2
266,Reggie Theus,PG,25,CHI,82,2856,19.2,0.541,0.058,0.346,3.4,7.8,5.6,27.1,2.3,0.3,15.1,28.8,,5,1.6,6.5,0.11,,2.3,-1,1.4,2.4
267,David Thirdkill,SF,22,PHO,49,521,7.5,0.475,0.041,0.459,6.2,8.9,7.6,9.1,1.7,0.4,19,19.8,,-0.4,0.7,0.3,0.023,,-5,-0.4,-5.5,-0.5
268,Isiah Thomas*,PG,21,DET,81,3093,18.9,0.525,0.081,0.337,3.5,7.7,5.5,30.3,2.9,0.5,15.6,26.1,,4.5,3,7.4,0.115,,1.9,0,1.9,3
269,Corny Thompson,PF,22,DAL,44,520,6,0.388,0,0.336,8.3,16.7,12.4,7.7,1.1,0.7,16.5,14.3,,-0.4,0.3,-0.1,-0.01,,-4.8,-1.1,-5.9,-0.5
270,David Thompson*,SG,28,SEA,75,2155,16.1,0.545,0.011,0.411,5,8.2,6.7,14.7,1,0.8,13,23.3,,3.6,1.8,5.4,0.12,,1.2,-0.8,0.3,1.3
271,LaSalle Thompson,C,21,KCK,71,987,14.7,0.551,0.003,0.477,14.6,26.5,20.5,4.2,1.8,3.5,21.7,17.3,,0.5,1.7,2.3,0.11,,-1.9,0.8,-1.1,0.2
272,Mychal Thompson,C,28,POR,80,3017,15.4,0.52,0.001,0.388,6.8,21.3,14,17.8,1.1,2.1,18.9,20.1,,1.5,3.9,5.4,0.086,,0.8,0.7,1.5,2.7
273,Darren Tillis,C,22,TOT,52,526,10.8,0.435,0.006,0.155,8.6,19.6,14,5,0.7,3.3,10.2,17,,-0.1,0.6,0.5,0.043,,-2.9,0.2,-2.7,-0.2
273,Darren Tillis,C,22,BOS,15,44,1.5,0.312,0.043,0.261,9.8,12.1,11,5.9,0,2.5,13.5,26.4,,-0.2,0,-0.1,-0.147,,-5.7,-0.9,-6.6,-0.1
273,Darren Tillis,C,22,CLE,37,482,11.6,0.453,0,0.139,8.5,20.3,14.3,4.9,0.8,3.4,9.7,16.2,,0.1,0.5,0.6,0.061,,-2.6,0.3,-2.3,0
274,Ray Tolbert,PF,24,TOT,73,1107,9.8,0.509,0.01,0.328,7,15.9,11.5,5.9,1.1,2.2,18.8,15.8,,-0.3,1.3,1.1,0.047,,-3.2,0.4,-2.8,-0.2
274,Ray Tolbert,PF,24,SEA,45,712,9.7,0.535,0.011,0.232,7.2,15,11.3,5.7,1,1.8,19.6,14.6,,0,0.9,0.9,0.061,,-2.9,0.4,-2.5,-0.1
274,Ray Tolbert,PF,24,DET,28,395,10.1,0.473,0.008,0.476,6.7,17.5,12,6.3,1.1,3.1,17.6,17.8,,-0.3,0.4,0.2,0.022,,-3.6,0.2,-3.4,-0.1
275,Andrew Toney,SG,25,PHI,81,2474,17.9,0.558,0.061,0.329,1.9,7.5,4.8,22.5,1.5,0.4,15.9,27.3,,4.6,2.7,7.3,0.141,,1.4,-0.7,0.7,1.7
276,Linton Townes,SF,23,POR,55,516,11.9,0.493,0.107,0.162,6.5,7.6,7.1,8.9,1.8,0.5,11.6,22.3,,0.2,0.4,0.7,0.064,,-1.8,-1,-2.8,-0.1
277,Kelly Tripucka,SF,23,DET,58,2252,19.8,0.565,0.032,0.401,5.7,6.5,6.1,15.9,1.3,0.5,12.1,26.5,,5.9,1.2,7.1,0.151,,3.3,-1.4,1.9,2.2
278,Trent Tucker,SG,23,NYK,78,1830,11.6,0.485,0.046,0.099,4.8,9.1,6.9,16.1,1.5,0.2,9.4,17.3,,1.5,2.4,4,0.104,,-1.3,0.9,-0.4,0.7
279,Elston Turner,SF,23,DAL,59,879,9,0.426,0.013,0.126,8.2,10.5,9.3,12.2,2.5,0,19,14,,-0.3,0.5,0.1,0.006,,-2.2,-0.1,-2.2,-0.1
280,Terry Tyler,SF,26,DET,82,2543,15.1,0.512,0.017,0.223,7.2,15,11,8.3,1.8,3.3,11,16.5,,2.8,3.1,5.8,0.11,,0.4,1.2,1.6,2.3
281,Darnell Valentine,PG,23,POR,47,1298,17.3,0.53,0.002,0.463,2.9,7.2,5.1,31.6,3.7,0.2,19.1,21.4,,1.7,1.7,3.4,0.124,,0.9,1.1,2,1.3
282,Jan van Breda Kolff,SF,31,NJN,13,63,8.6,0.451,0,0.429,3.6,19.5,11.7,9.8,1.5,1.9,15.3,12.3,,0,0.1,0.1,0.095,,-3.8,0.7,-3.1,0
283,Kiki Vandeweghe,PF,24,DEN,82,2909,21.8,0.613,0.033,0.364,4.3,10.9,7.6,9.8,1,0.7,9,24.9,,10.5,0.6,11,0.182,,4.4,-2.1,2.4,3.2
284,Pete Verhoeven,PF,23,POR,48,527,10.9,0.528,0.006,0.181,9.3,11.1,10.2,8.5,1.6,1,17.8,17.3,,0.2,0.5,0.8,0.069,,-2.4,-0.2,-2.7,-0.1
285,Jay Vincent,PF,23,DAL,81,2726,17.1,0.532,0.002,0.27,8.4,15.1,11.7,11.1,1.2,0.9,11.7,23.4,,4.8,1.2,6,0.105,,1.3,-1.5,-0.2,1.2
286,Danny Vranes,SF,24,SEA,82,2054,10.6,0.544,0.002,0.487,9.6,12.3,11,7.3,1.2,1.3,16.4,12.1,,1.9,2.3,4.2,0.099,,-1.3,0.5,-0.7,0.7
287,Foots Walker,PG,31,NJN,79,1388,11.4,0.548,0.048,0.596,2.5,8.5,5.5,23.5,2.6,0.1,24.8,11.9,,1.3,2.2,3.4,0.118,,-1.6,1.8,0.2,0.8
288,Wally Walker,SF,28,HOU,82,2251,10.1,0.465,0.005,0.144,6.1,12,8.9,12.9,0.8,0.5,14.4,17.8,,-0.5,0.7,0.1,0.002,,-1.9,-1.6,-3.6,-0.9
289,Bill Walton*,C,30,SDC,33,1099,18,0.54,0,0.309,7.2,27.9,16.7,14.9,1.4,6.3,19.6,18.9,,0.6,1.3,2,0.086,,0.4,2.5,2.9,1.4
290,Bryan Warrick,PG,23,WSB,43,727,6.5,0.439,0.029,0.333,2.3,8.3,5.3,23.3,1.4,0.6,26.6,15.2,,-0.9,1,0.1,0.008,,-5.1,0.8,-4.3,-0.4
291,Marvin Webster,C,30,NYK,82,1472,14,0.539,0.003,0.544,13.9,21.5,17.7,4.7,1.2,5.5,19.9,14.8,,0.8,3.2,4,0.13,,-1.6,2.2,0.6,1
292,Scott Wedman,SF,30,TOT,75,1793,12.7,0.505,0.041,0.136,6,11.7,8.8,10.2,1.1,0.5,13.1,22.1,,0.9,1.3,2.2,0.058,,-1.1,-1,-2.1,-0.1
292,Scott Wedman,SF,30,CLE,35,1290,13.7,0.514,0.038,0.132,5.9,12.6,9.2,11,0.9,0.5,13.2,23.1,,0.8,0.7,1.5,0.056,,-0.4,-1.3,-1.7,0.1
292,Scott Wedman,SF,30,BOS,40,503,10.3,0.479,0.049,0.146,6.2,9.5,7.9,8.2,1.8,0.7,12.8,19.5,,0.1,0.6,0.7,0.063,,-3,-0.1,-3.1,-0.1
293,Paul Westphal*,SG,32,NYK,80,1978,14.1,0.516,0.069,0.266,1.1,5.8,3.4,33.4,2.2,0.5,20.2,20.9,,1,2.7,3.7,0.091,,0.2,0.2,0.4,1.2
294,Rory White,SF,23,PHO,65,626,14.7,0.575,0.004,0.466,8.7,9.8,9.3,6.9,1.2,0.2,15.3,21.7,,0.8,0.7,1.5,0.118,,0.3,-1.3,-1.1,0.2
295,Jerome Whitehead,C,26,SDC,46,905,15.4,0.581,0,0.284,12.2,21.3,16.4,6.3,1.1,1,15.9,17.6,,1.6,0.4,2.1,0.11,,-0.2,-1.8,-1.9,0
296,Bob Wilkerson,SF,28,CLE,77,1702,9.2,0.459,0.008,0.243,4,12.3,8.1,15.9,2,0.5,22.1,17.9,,-1.7,1.4,-0.3,-0.01,,-3.3,0.1,-3.2,-0.5
297,Jamaal Wilkes*,SF,29,LAL,80,2552,17.6,0.558,0.005,0.208,6.6,8.2,7.4,9.7,1.2,0.4,9.6,24.1,,6.1,1.3,7.4,0.139,,1.6,-2.1,-0.5,1
298,James Wilkes,SF,24,DET,9,129,6.9,0.419,0.029,0.441,7.1,8.2,7.7,9.4,1.1,0.4,11,13.6,,0,0.1,0.1,0.038,,-3.5,-0.5,-4,-0.1
299,Dominique Wilkins*,SF,23,ATL,82,2697,16.6,0.524,0.009,0.276,8.9,9.9,9.4,7.7,1.5,1.3,11.6,23.9,,2.9,2.9,5.8,0.103,,1.2,-0.6,0.5,1.7
300,Jeff Wilkins,C,27,UTA,81,2307,11.6,0.517,0.004,0.245,7,19,13.2,7.9,0.8,0.9,17.1,18.5,,0.1,2.3,2.4,0.049,,-2.4,-1.2,-3.6,-0.9
301,Buck Williams,PF,22,NJN,82,2961,18.6,0.611,0.004,0.573,14.1,25,19.6,5.9,1.4,2.2,17.7,18.4,,5.5,5.9,11.4,0.185,,1.6,0.4,2,3
302,Freeman Williams,SG,26,UTA,18,210,5.9,0.411,0.069,0.248,1.5,6.6,4.1,6.6,1.3,0.2,9.7,23.1,,-0.3,0.1,-0.2,-0.05,,-5.6,-1.7,-7.3,-0.4
303,Gus Williams,PG,29,SEA,80,2761,20.5,0.517,0.031,0.267,2.9,4.9,4,34.8,3.1,0.5,12.9,25.8,,5.2,3.3,8.5,0.148,,3.6,0.6,4.2,4.3
304,Herb Williams,C,24,IND,78,2513,17.4,0.522,0.006,0.189,6.2,19.5,12.5,14.8,1,3.8,15.4,23.3,,1.7,1.8,3.5,0.067,,0.6,0.2,0.8,1.8
305,Ray Williams,PG,28,KCK,72,2170,14.4,0.457,0.069,0.312,4.6,11.7,8.1,35.1,2.5,0.7,21.6,27.5,,-1.5,2.4,0.9,0.021,,-0.3,-0.9,-1.1,0.5
306,Rickey Williams,SG,25,UTA,44,346,9.6,0.464,0.022,0.393,4.6,6.6,5.6,14.6,2.6,0.6,19.4,22.2,,-0.4,0.3,-0.1,-0.017,,-4,-0.5,-4.5,-0.2
307,Rob Williams,PG,21,DEN,74,1443,10.7,0.473,0.032,0.372,2.6,7,4.8,28.8,2.6,0.4,25.4,18.7,,-0.8,0.7,-0.1,-0.004,,-2.8,-1.3,-4.1,-0.8
308,Sam Williams,PF,23,GSW,75,1533,15.6,0.566,0.002,0.357,10.5,17.5,13.9,3.9,2.1,3.2,15.4,16.8,,2,1.7,3.7,0.117,,-0.9,0.3,-0.5,0.6
309,Sly Williams,PF,25,NYK,68,1385,18.2,0.53,0.029,0.4,7.9,16.8,12.3,16,2.6,0.1,14.9,27.5,,1.2,2.6,3.8,0.132,,1.1,1.1,2.2,1.5
310,Bill Willoughby,SF,25,TOT,62,1146,8.8,0.493,0.043,0.17,6.2,12.7,9.6,7,1,0.8,14.9,14.2,,0.4,0.8,1.2,0.05,,-2.1,-0.7,-2.7,-0.2
310,Bill Willoughby,SF,25,SAS,52,1062,9.1,0.501,0.044,0.18,6.5,12.8,9.8,6.5,1,0.8,15,14,,0.5,0.7,1.2,0.052,,-1.9,-0.7,-2.6,-0.2
310,Bill Willoughby,SF,25,NJN,10,84,4.7,0.402,0.034,0.069,2.7,12,7.4,12.5,0.5,0.7,14.3,16.3,,-0.1,0.1,0,0.021,,-4.5,-0.1,-4.7,-0.1
311,Brian Winters,SG,30,MIL,57,1361,12.1,0.484,0.116,0.145,3,5.8,4.4,16.6,1.6,0.2,11.5,21.4,,0.7,1.4,2.1,0.074,,-1.3,-0.7,-2,0
312,Al Wood,SF,24,SDC,76,1822,13,0.509,0.068,0.218,5.6,9.5,7.4,10.1,1.4,1.2,12,19.7,,1.9,0.4,2.3,0.061,,-0.1,-1.6,-1.7,0.1
313,Mike Woodson,SG,24,KCK,81,2426,18.9,0.558,0.029,0.327,3.7,7.3,5.5,15,2.5,1.4,11.6,23.7,,5.3,2.4,7.8,0.153,,2.5,0.9,3.4,3.3
314,Orlando Woolridge,SF,23,CHI,57,1627,17,0.608,0.005,0.547,8,11.6,9.8,8.9,1.1,1.4,16.9,22.1,,2.9,0.8,3.6,0.107,,1.4,-1.1,0.4,1
315,James Worthy*,SF,21,LAL,77,1970,17.4,0.594,0.005,0.286,9.2,13,11.2,8.6,2.1,1.7,17,21,,3,2.1,5.1,0.125,,1,-0.1,0.8,1.4
316,Jim Zoet,C,29,DET,7,30,-0.8,0.2,0,0,10.2,17.7,13.9,3.8,1.5,5.3,44.4,11.6,,-0.1,0,-0.1,-0.123,,-5.6,0.2,-5.4,-0.1
